sale_id,transaction_id,line_number,customer_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,payment_method,channel,store_id
STG-0000212,TXN-0000135,2,CUST-00073,PROD-0034,2023-01-07,1,50.97,2.55,3.33,Credit Card,In-Store,STORE-003
STG-0000213,TXN-0000135,3,CUST-00073,PROD-0026,2023-01-07,1,89.8,0.0,7.14,Credit Card,In-Store,STORE-003
STG-0000214,TXN-0000136,1,CUST-00352,PROD-0091,2022-03-29,1,34.89,3.49,2.36,Credit Card,Mobile App,
STG-0000215,TXN-0000136,2,CUST-00352,PROD-0032,2022-03-29,4,88.97,0.0,33.88,Credit Card,Mobile App,
STG-0000216,TXN-0000137,1,CUST-00475,PROD-0098,2024-09-28,2,52.52,5.25,6.2,PayPal,In-Store,STORE-010
STG-0000217,TXN-0000138,1,CUST-00145,PROD-0042,2024-11-27,1,104.5,5.23,9.92,Credit Card,Online,
STG-0000218,TXN-0000139,1,CUST-00369,PROD-0028,2024-05-16,2,134.38,0.0,19.74,Credit Card,Online,
STG-0000219,TXN-0000139,2,CUST-00369,PROD-0085,2024-05-16,2,37.03,0.0,5.22,Credit Card,Online,
STG-0000220,TXN-0000139,3,CUST-00369,PROD-0075,2024-05-16,1,91.23,4.56,7.84,Credit Card,Online,
STG-0000221,TXN-0000140,1,CUST-00098,PROD-0058,2022-02-07,2,39.83,0.0,5.01,Debit Card,In-Store,STORE-009
STG-0000222,TXN-0000141,1,CUST-00146,PROD-0063,2022-03-23,1,47.88,0.0,3.49,Credit Card,Mobile App,
STG-0000223,TXN-0000141,2,CUST-00146,PROD-0080,2022-03-23,1,16.5,0.0,1.64,Credit Card,Mobile App,
STG-0000224,TXN-0000142,1,CUST-00497,PROD-0033,2024-09-25,1,42.87,2.14,2.7,Credit Card,In-Store,STORE-001
STG-0000225,TXN-0000143,1,CUST-00042,PROD-0100,2024-12-19,1,39.49,3.95,2.54,Credit Card,Online,
STG-0000226,TXN-0000143,2,CUST-00042,PROD-0098,2024-12-19,3,50.72,0.0,12.0,Credit Card,Online,
STG-0000227,TXN-0000144,1,CUST-00369,PROD-0074,2022-12-17,2,142.3,56.92,19.99,Debit Card,In-Store,STORE-005
STG-0000228,TXN-0000145,1,CUST-00165,PROD-0030,2024-01-14,1,205.54,0.0,18.06,Debit Card,Mobile App,
STG-0000229,TXN-0000145,2,CUST-00165,PROD-0077,2024-01-14,1,84.14,12.62,4.48,Debit Card,Mobile App,
STG-0000230,TXN-0000146,1,CUST-00321,PROD-0013,2022-03-07,1,1413.79,141.38,96.02,Credit Card,Mobile App,
STG-0000231,TXN-0000146,2,CUST-00321,PROD-0006,2022-03-07,1,1000.17,50.01,91.36,Credit Card,Mobile App,
STG-0000232,TXN-0000147,1,CUST-00273,PROD-0035,2022-03-07,2,36.23,0.0,7.02,Credit Card,In-Store,STORE-008
STG-0000233,TXN-0000148,1,CUST-00227,PROD-0055,2022-12-07,1,135.9,0.0,13.57,Credit Card,Online,
STG-0000234,TXN-0000149,1,CUST-00123,PROD-0090,2022-12-28,3,19.89,0.0,4.9,Credit Card,In-Store,STORE-007
STG-0000235,TXN-0000149,2,CUST-00123,PROD-0080,2022-12-28,1,16.19,1.62,1.26,Credit Card,In-Store,STORE-007
STG-0000236,TXN-0000149,3,CUST-00123,PROD-0081,2022-12-28,1,37.81,5.67,2.72,Credit Card,In-Store,STORE-007
STG-0000237,TXN-0000150,1,CUST-00110,PROD-0052,2022-08-26,1,38.08,0.0,2.6,Credit Card,In-Store,STORE-005
STG-0000238,TXN-0000151,1,CUST-00240,PROD-0043,2022-08-02,2,159.34,0.0,20.84,PayPal,Mobile App,
STG-0000239,TXN-0000152,1,CUST-00491,PROD-0046,2024-02-17,1,143.15,21.47,7.88,Apple Pay,In-Store,STORE-003
STG-0000240,TXN-0000152,2,CUST-00491,PROD-0100,2024-02-17,3,38.78,5.82,10.02,Apple Pay,In-Store,STORE-003
STG-0000241,TXN-0000152,3,CUST-00491,PROD-0007,2024-02-17,1,759.34,0.0,59.02,Apple Pay,In-Store,STORE-003
STG-0000242,TXN-0000153,1,CUST-00458,PROD-0090,2023-05-12,1,19.76,0.0,1.79,Credit Card,Mobile App,
STG-0000243,TXN-0000153,2,CUST-00458,PROD-0065,2023-05-12,1,115.31,5.77,7.58,Credit Card,Mobile App,
STG-0000244,TXN-0000153,3,CUST-00458,PROD-0053,2023-05-12,2,29.68,0.0,5.2,Credit Card,Mobile App,
STG-0000245,TXN-0000154,1,CUST-00229,PROD-0080,2023-05-17,3,16.29,0.0,3.2,Cash,Online,
STG-0000246,TXN-0000155,1,CUST-00024,PROD-0057,2023-08-25,1,49.76,2.49,4.7,Credit Card,Online,
STG-0000247,TXN-0000156,1,CUST-00035,PROD-0091,2024-09-12,1,35.35,0.0,2.77,Apple Pay,Mobile App,
STG-0000248,TXN-0000156,2,CUST-00035,PROD-0093,2024-09-12,1,25.99,0.0,2.32,Apple Pay,Mobile App,
STG-0000249,TXN-0000157,1,CUST-00141,PROD-0051,2024-11-07,1,173.46,17.35,14.28,Cash,Online,
STG-0000250,TXN-0000158,1,CUST-00218,PROD-0036,2023-09-07,1,30.94,0.0,2.77,Credit Card,Mobile App,
STG-0000251,TXN-0000159,1,CUST-00233,PROD-0067,2022-01-30,1,293.78,0.0,27.35,Credit Card,Online,
STG-0000252,TXN-0000160,1,CUST-00189,PROD-0094,2024-03-03,1,29.48,2.95,2.07,Credit Card,Online,
STG-0000253,TXN-0000161,1,CUST-00056,PROD-0031,2023-03-26,1,53.89,0.0,4.21,Apple Pay,Online,
STG-0000254,TXN-0000161,2,CUST-00056,PROD-0071,2023-03-26,1,85.71,4.29,5.54,Apple Pay,Online,
STG-0000255,TXN-0000162,1,CUST-00115,PROD-0072,2024-02-04,2,311.94,0.0,40.28,Apple Pay,Online,
STG-0000256,TXN-0000163,1,CUST-00164,PROD-0081,2022-02-06,1,39.45,5.92,2.52,Credit Card,Online,
STG-0000257,TXN-0000164,1,CUST-00374,PROD-0022,2024-11-06,1,111.5,11.15,6.74,Debit Card,Mobile App,
STG-0000258,TXN-0000165,1,CUST-00188,PROD-0079,2024-12-18,1,58.91,5.89,5.22,PayPal,In-Store,STORE-008
STG-0000259,TXN-0000165,2,CUST-00188,PROD-0093,2024-12-18,2,25.6,0.0,4.09,PayPal,In-Store,STORE-008
STG-0000260,TXN-0000166,1,CUST-00408,PROD-0028,2023-10-07,2,132.64,0.0,20.61,Debit Card,Online,
STG-0000261,TXN-0000167,1,CUST-00007,PROD-0033,2024-05-04,3,42.13,0.0,8.52,Credit Card,Mobile App,
STG-0000262,TXN-0000168,1,CUST-00161,PROD-0098,2022-04-16,1,52.24,7.84,2.75,Credit Card,In-Store,STORE-010
STG-0000263,TXN-0000169,1,CUST-00089,PROD-0028,2022-03-04,1,136.48,13.65,8.24,Debit Card,Online,
STG-0000264,TXN-0000170,1,CUST-00256,PROD-0089,2022-11-07,1,16.55,0.0,1.04,Credit Card,Mobile App,
STG-0000265,TXN-0000171,1,CUST-00240,PROD-0057,2024-07-05,1,49.94,0.0,3.41,Credit Card,In-Store,STORE-005
STG-0000266,TXN-0000172,1,CUST-00253,PROD-0034,2022-02-25,2,50.31,5.03,8.75,Debit Card,Mobile App,
STG-0000267,TXN-0000173,1,CUST-00197,PROD-0091,2022-11-21,2,34.75,10.42,5.0,Credit Card,Mobile App,
STG-0000268,TXN-0000173,2,CUST-00197,PROD-0053,2022-11-21,2,30.15,0.0,5.57,Credit Card,Mobile App,
STG-0000269,TXN-0000174,1,CUST-00110,PROD-0059,2022-12-23,2,86.17,0.0,16.19,Credit Card,In-Store,STORE-002
STG-0000270,TXN-0000174,2,CUST-00110,PROD-0044,2022-12-23,5,168.36,0.0,61.75,Credit Card,In-Store,STORE-002
STG-0000271,TXN-0000175,1,CUST-00306,PROD-0067,2024-06-24,1,293.13,0.0,24.04,Credit Card,In-Store,STORE-005
STG-0000272,TXN-0000176,1,CUST-00056,PROD-0026,2024-02-03,1,92.78,0.0,6.79,Credit Card,In-Store,STORE-010
STG-0000273,TXN-0000176,2,CUST-00056,PROD-0048,2024-02-03,2,227.36,68.21,35.52,Credit Card,In-Store,STORE-010
STG-0000274,TXN-0000177,1,CUST-00226,PROD-0098,2022-01-12,1,51.31,5.13,3.54,PayPal,Online,
STG-0000275,TXN-0000178,1,CUST-00423,PROD-0035,2023-06-27,1,36.22,1.81,2.52,Cash,In-Store,STORE-006
STG-0000276,TXN-0000178,2,CUST-00423,PROD-0075,2023-06-27,2,94.08,0.0,12.41,Cash,In-Store,STORE-006
STG-0000277,TXN-0000179,1,CUST-00152,PROD-0041,2024-12-26,1,160.76,8.04,14.44,Debit Card,In-Store,STORE-003
STG-0000278,TXN-0000179,2,CUST-00152,PROD-0084,2024-12-26,2,38.45,0.0,4.71,Debit Card,In-Store,STORE-003
STG-0000279,TXN-0000180,1,CUST-00228,PROD-0022,2022-05-06,1,108.56,0.0,9.92,Debit Card,In-Store,STORE-005
STG-0000280,TXN-0000181,1,CUST-00465,PROD-0098,2024-06-22,1,52.44,0.0,4.16,Credit Card,In-Store,STORE-008
STG-0000281,TXN-0000181,2,CUST-00465,PROD-0054,2024-06-22,1,53.96,0.0,4.9,Credit Card,In-Store,STORE-008
STG-0000282,TXN-0000182,1,CUST-00493,PROD-0033,2023-07-26,1,41.07,0.0,3.88,Apple Pay,Online,
STG-0000283,TXN-0000183,1,CUST-00139,PROD-0013,2024-03-01,3,1433.37,0.0,389.79,PayPal,In-Store,STORE-002
STG-0000284,TXN-0000184,1,CUST-00017,PROD-0027,2022-09-13,1,143.8,0.0,11.69,Debit Card,Online,
STG-0000285,TXN-0000184,2,CUST-00017,PROD-0060,2022-09-13,2,34.5,0.0,4.57,Debit Card,Online,
STG-0000286,TXN-0000185,1,CUST-00481,PROD-0042,2023-09-09,1,103.53,0.0,10.12,Credit Card,Online,
STG-0000287,TXN-0000186,1,CUST-00253,PROD-0088,2022-11-27,1,21.53,0.0,2.07,Credit Card,In-Store,STORE-006
STG-0000288,TXN-0000186,2,CUST-00253,PROD-0052,2022-11-27,1,36.17,0.0,2.74,Credit Card,In-Store,STORE-006
STG-0000289,TXN-0000187,1,CUST-00457,PROD-0034,2022-08-25,1,51.42,0.0,3.49,Cash,Online,
STG-0000290,TXN-0000187,2,CUST-00457,PROD-0070,2022-08-25,3,441.05,0.0,128.23,Cash,Online,
STG-0000291,TXN-0000188,1,CUST-00251,PROD-0079,2024-04-13,1,58.23,2.91,5.02,PayPal,In-Store,STORE-008
STG-0000292,TXN-0000188,2,CUST-00251,PROD-0026,2024-04-13,4,91.98,0.0,35.26,PayPal,In-Store,STORE-008
STG-0000293,TXN-0000189,1,CUST-00164,PROD-0026,2022-01-12,3,93.74,0.0,17.21,Apple Pay,In-Store,STORE-006
STG-0000294,TXN-0000190,1,CUST-00161,PROD-0007,2024-09-02,2,754.35,0.0,96.73,Credit Card,Online,
STG-0000295,TXN-0000191,1,CUST-00399,PROD-0081,2024-08-25,1,38.85,0.0,3.3,Debit Card,In-Store,STORE-005
STG-0000296,TXN-0000191,2,CUST-00399,PROD-0075,2024-08-25,5,92.05,0.0,33.89,Debit Card,In-Store,STORE-005
STG-0000297,TXN-0000192,1,CUST-00266,PROD-0056,2023-03-14,1,47.45,0.0,4.1,Debit Card,Online,
STG-0000298,TXN-0000192,2,CUST-00266,PROD-0089,2023-03-14,4,16.33,3.27,4.93,Debit Card,Online,
STG-0000299,TXN-0000193,1,CUST-00222,PROD-0086,2023-02-17,4,21.73,0.0,5.59,PayPal,Online,
STG-0000300,TXN-0000194,1,CUST-00378,PROD-0065,2024-05-14,3,111.73,33.52,29.0,Debit Card,In-Store,STORE-001
STG-0000301,TXN-0000194,2,CUST-00378,PROD-0090,2024-05-14,1,19.59,0.0,1.29,Debit Card,In-Store,STORE-001
STG-0000302,TXN-0000195,1,CUST-00174,PROD-0031,2023-08-05,1,53.84,2.69,4.94,Credit Card,Online,
STG-0000303,TXN-0000196,1,CUST-00477,PROD-0020,2024-03-04,1,1305.28,65.26,99.72,Apple Pay,In-Store,STORE-006
STG-0000304,TXN-0000197,1,CUST-00439,PROD-0036,2023-08-27,1,29.15,5.83,1.5,Apple Pay,In-Store,STORE-001
STG-0000305,TXN-0000197,2,CUST-00439,PROD-0010,2023-08-27,1,977.44,0.0,81.72,Apple Pay,In-Store,STORE-001
STG-0000306,TXN-0000198,1,CUST-00359,PROD-0061,2022-09-06,1,136.19,0.0,10.27,Debit Card,In-Store,STORE-004
STG-0000307,TXN-0000199,1,CUST-00423,PROD-0095,2022-11-10,1,11.0,0.0,0.98,Apple Pay,In-Store,STORE-003
STG-0000308,TXN-0000199,2,CUST-00423,PROD-0007,2022-11-10,1,741.82,148.36,37.62,Apple Pay,In-Store,STORE-003
STG-0000309,TXN-0000199,3,CUST-00423,PROD-0021,2022-11-10,1,166.49,0.0,15.24,Apple Pay,In-Store,STORE-003
STG-0000310,TXN-0000200,1,CUST-00197,PROD-0054,2024-08-01,1,53.79,0.0,4.14,Debit Card,In-Store,STORE-009
STG-0000311,TXN-0000201,1,CUST-00229,PROD-0095,2023-02-03,4,11.09,2.22,2.58,Cash,Online,
STG-0000312,TXN-0000202,1,CUST-00226,PROD-0040,2023-06-04,2,73.87,29.55,11.74,Debit Card,In-Store,STORE-002
STG-0000313,TXN-0000203,1,CUST-00222,PROD-0059,2022-11-01,2,87.34,8.73,14.4,PayPal,In-Store,STORE-002
STG-0000314,TXN-0000203,2,CUST-00222,PROD-0007,2022-11-01,1,750.61,37.53,60.27,PayPal,In-Store,STORE-002
STG-0000315,TXN-0000204,1,CUST-00239,PROD-0024,2023-05-24,1,124.46,0.0,12.34,Debit Card,In-Store,STORE-008
STG-0000316,TXN-0000204,2,CUST-00239,PROD-0099,2023-05-24,1,77.81,3.89,6.2,Debit Card,In-Store,STORE-008
STG-0000317,TXN-0000204,3,CUST-00239,PROD-0098,2023-05-24,2,50.6,0.0,8.62,Debit Card,In-Store,STORE-008
STG-0000318,TXN-0000205,1,CUST-00253,PROD-0001,2023-02-09,1,887.94,0.0,57.78,Credit Card,Online,
STG-0000319,TXN-0000206,1,CUST-00383,PROD-0096,2023-09-02,1,68.15,0.0,4.56,Debit Card,In-Store,STORE-005
STG-0000320,TXN-0000207,1,CUST-00071,PROD-0073,2022-07-05,1,154.98,0.0,12.57,PayPal,In-Store,STORE-005
STG-0000321,TXN-0000208,1,CUST-00493,PROD-0090,2024-10-07,3,19.81,5.94,4.09,Debit Card,Mobile App,
STG-0000322,TXN-0000209,1,CUST-00317,PROD-0054,2023-03-20,3,53.03,0.0,11.23,Credit Card,Online,
STG-0000323,TXN-0000210,1,CUST-00026,PROD-0059,2023-12-03,4,88.57,53.14,20.88,Debit Card,Online,
STG-0000324,TXN-0000210,2,CUST-00026,PROD-0057,2023-12-03,1,51.02,0.0,4.14,Debit Card,Online,
STG-0000325,TXN-0000211,1,CUST-00127,PROD-0076,2022-02-14,1,39.59,5.94,2.15,Credit Card,Online,
STG-0000326,TXN-0000212,1,CUST-00161,PROD-0023,2023-11-24,1,250.4,0.0,23.06,Debit Card,Mobile App,
STG-0000327,TXN-0000213,1,CUST-00259,PROD-0005,2024-07-26,2,967.69,193.54,140.74,Cash,Online,
STG-0000328,TXN-0000214,1,CUST-00497,PROD-0039,2024-10-08,1,32.9,0.0,2.11,Credit Card,In-Store,STORE-001
STG-0000329,TXN-0000214,2,CUST-00497,PROD-0078,2024-10-08,1,15.89,0.0,1.08,Credit Card,In-Store,STORE-001
STG-0000330,TXN-0000215,1,CUST-00045,PROD-0030,2024-11-09,4,212.8,42.56,71.42,Cash,Mobile App,
STG-0000331,TXN-0000216,1,CUST-00442,PROD-0076,2024-03-06,1,40.76,0.0,2.75,Cash,In-Store,STORE-010
STG-0000332,TXN-0000217,1,CUST-00317,PROD-0098,2023-09-23,2,52.03,5.2,8.98,Debit Card,In-Store,STORE-005
STG-0000333,TXN-0000218,1,CUST-00382,PROD-0017,2022-11-14,1,916.54,137.48,54.99,Credit Card,In-Store,STORE-007
STG-0000334,TXN-0000219,1,CUST-00227,PROD-0076,2022-10-15,1,39.26,0.0,3.56,Debit Card,Mobile App,
STG-0000335,TXN-0000220,1,CUST-00307,PROD-0053,2022-06-25,1,29.44,1.47,1.96,Cash,Mobile App,
STG-0000336,TXN-0000221,1,CUST-00461,PROD-0090,2022-03-06,1,19.62,0.98,1.79,Debit Card,In-Store,STORE-001
STG-0000337,TXN-0000222,1,CUST-00233,PROD-0028,2023-08-25,3,134.41,40.32,33.18,Debit Card,Mobile App,
STG-0000338,TXN-0000223,1,CUST-00005,PROD-0078,2022-06-15,1,15.92,2.39,1.01,PayPal,Mobile App,
STG-0000339,TXN-0000224,1,CUST-00180,PROD-0088,2022-11-16,1,20.95,3.14,1.13,Apple Pay,Online,
STG-0000340,TXN-0000224,2,CUST-00180,PROD-0096,2022-11-16,2,66.56,6.66,8.48,Apple Pay,Online,
STG-0000341,TXN-0000225,1,CUST-00171,PROD-0077,2022-11-07,1,85.98,0.0,7.34,Cash,In-Store,STORE-002
STG-0000342,TXN-0000226,1,CUST-00065,PROD-0058,2024-06-04,1,38.93,3.89,3.0,Cash,In-Store,STORE-010
STG-0000343,TXN-0000226,2,CUST-00065,PROD-0070,2024-06-04,5,434.31,217.16,192.83,Cash,In-Store,STORE-010
STG-0000344,TXN-0000227,1,CUST-00153,PROD-0090,2023-04-09,3,18.98,2.85,4.24,Cash,In-Store,STORE-007
STG-0000345,TXN-0000228,1,CUST-00454,PROD-0064,2024-12-07,1,18.5,0.93,1.39,Debit Card,In-Store,STORE-002
STG-0000346,TXN-0000228,2,CUST-00454,PROD-0006,2024-12-07,1,996.56,49.83,61.75,Debit Card,In-Store,STORE-002
STG-0000347,TXN-0000229,1,CUST-00026,PROD-0095,2024-11-13,3,11.33,0.0,3.15,PayPal,In-Store,STORE-008
STG-0000348,TXN-0000230,1,CUST-00267,PROD-0077,2022-11-29,1,83.79,8.38,6.75,Credit Card,Online,
STG-0000349,TXN-0000231,1,CUST-00057,PROD-0076,2024-07-10,5,39.6,0.0,12.24,Debit Card,Online,
STG-0000350,TXN-0000232,1,CUST-00032,PROD-0031,2023-04-17,1,53.89,0.0,5.23,PayPal,In-Store,STORE-003
STG-0000351,TXN-0000233,1,CUST-00050,PROD-0075,2023-07-15,1,93.32,0.0,5.62,Debit Card,Mobile App,
STG-0000352,TXN-0000234,1,CUST-00044,PROD-0048,2023-12-22,3,228.44,68.53,54.09,PayPal,Online,
STG-0000353,TXN-0000235,1,CUST-00306,PROD-0074,2022-03-26,2,145.61,0.0,19.57,Debit Card,Online,
STG-0000354,TXN-0000236,1,CUST-00479,PROD-0019,2024-10-03,1,920.94,0.0,59.59,PayPal,Online,
STG-0000355,TXN-0000237,1,CUST-00050,PROD-0075,2024-08-30,1,91.83,4.59,5.96,PayPal,In-Store,STORE-009
STG-0000356,TXN-0000238,1,CUST-00055,PROD-0100,2022-12-23,1,39.2,5.88,2.07,PayPal,In-Store,STORE-008
STG-0000357,TXN-0000239,1,CUST-00104,PROD-0008,2024-05-30,2,390.22,117.07,44.47,Debit Card,In-Store,STORE-008
STG-0000358,TXN-0000240,1,CUST-00227,PROD-0099,2023-01-27,1,79.22,0.0,6.9,PayPal,In-Store,STORE-008
STG-0000359,TXN-0000240,2,CUST-00227,PROD-0050,2023-01-27,2,173.86,0.0,22.23,PayPal,In-Store,STORE-008
STG-0000360,TXN-0000241,1,CUST-00452,PROD-0091,2022-12-03,1,34.77,0.0,2.39,Credit Card,In-Store,STORE-008
STG-0000361,TXN-0000241,2,CUST-00452,PROD-0084,2022-12-03,1,38.13,0.0,2.99,Credit Card,In-Store,STORE-008
STG-0000362,TXN-0000242,1,CUST-00164,PROD-0064,2024-03-04,1,19.25,0.0,1.81,Credit Card,In-Store,STORE-001
STG-0000363,TXN-0000243,1,CUST-00084,PROD-0081,2022-02-06,2,37.97,11.39,6.21,PayPal,In-Store,STORE-010
STG-0000364,TXN-0000244,1,CUST-00242,PROD-0091,2023-04-27,5,34.57,8.64,15.35,Debit Card,In-Store,STORE-009
STG-0000365,TXN-0000245,1,CUST-00368,PROD-0049,2022-01-20,1,231.5,23.15,17.43,Credit Card,Online,
STG-0000366,TXN-0000246,1,CUST-00253,PROD-0041,2022-12-03,2,164.8,0.0,25.39,Apple Pay,In-Store,STORE-001
STG-0000367,TXN-0000247,1,CUST-00409,PROD-0076,2022-10-09,1,40.02,4.0,3.16,Credit Card,Online,
STG-0000368,TXN-0000248,1,CUST-00109,PROD-0086,2023-06-03,2,21.52,0.0,3.37,Credit Card,In-Store,STORE-002
STG-0000369,TXN-0000249,1,CUST-00259,PROD-0083,2022-11-17,2,37.94,0.0,7.2,Debit Card,Mobile App,
STG-0000370,TXN-0000250,1,CUST-00352,PROD-0086,2024-02-16,1,22.68,0.0,1.75,Debit Card,In-Store,STORE-007
STG-0000371,TXN-0000251,1,CUST-00477,PROD-0053,2023-08-27,1,30.68,3.07,2.47,PayPal,Online,
STG-0000372,TXN-0000252,1,CUST-00477,PROD-0087,2023-05-24,1,18.67,0.93,1.32,PayPal,Online,
STG-0000373,TXN-0000253,1,CUST-00247,PROD-0021,2023-12-13,1,161.5,0.0,13.88,Cash,In-Store,STORE-004
STG-0000374,TXN-0000254,1,CUST-00369,PROD-0062,2023-08-31,2,112.99,0.0,21.68,Cash,Mobile App,
STG-0000375,TXN-0000254,2,CUST-00369,PROD-0001,2023-08-31,1,875.66,0.0,65.6,Cash,Mobile App,
STG-0000376,TXN-0000255,1,CUST-00229,PROD-0041,2024-07-23,3,160.39,48.12,33.81,Debit Card,Mobile App,
STG-0000377,TXN-0000256,1,CUST-00331,PROD-0045,2022-09-14,1,103.27,10.33,5.9,Apple Pay,Online,
STG-0000378,TXN-0000257,1,CUST-00089,PROD-0048,2024-02-03,1,224.97,0.0,14.85,Credit Card,Mobile App,
STG-0000379,TXN-0000258,1,CUST-00480,PROD-0078,2024-01-16,1,16.35,0.0,1.46,Debit Card,In-Store,STORE-009
STG-0000380,TXN-0000259,1,CUST-00092,PROD-0047,2024-05-21,1,122.35,0.0,10.5,PayPal,In-Store,STORE-009
STG-0000381,TXN-0000260,1,CUST-00266,PROD-0053,2024-07-16,1,30.06,0.0,2.75,PayPal,Online,
STG-0000382,TXN-0000261,1,CUST-00117,PROD-0033,2023-03-20,1,42.49,0.0,3.32,Apple Pay,Online,
STG-0000383,TXN-0000262,1,CUST-00471,PROD-0046,2024-11-02,3,148.84,22.33,36.76,Credit Card,Online,
STG-0000384,TXN-0000263,1,CUST-00113,PROD-0032,2023-01-22,1,87.19,0.0,7.7,Credit Card,In-Store,STORE-003
STG-0000385,TXN-0000264,1,CUST-00492,PROD-0013,2022-05-01,1,1450.77,0.0,141.08,Debit Card,In-Store,STORE-003
STG-0000386,TXN-0000264,2,CUST-00492,PROD-0068,2022-05-01,4,458.24,274.94,103.21,Debit Card,In-Store,STORE-003
STG-0000387,TXN-0000265,1,CUST-00240,PROD-0076,2024-08-15,3,39.54,17.79,9.09,Debit Card,Online,
STG-0000388,TXN-0000265,2,CUST-00240,PROD-0070,2024-08-15,2,447.19,89.44,71.75,Debit Card,Online,
STG-0000389,TXN-0000265,3,CUST-00240,PROD-0055,2024-08-15,1,137.82,0.0,10.91,Debit Card,Online,
STG-0000390,TXN-0000266,1,CUST-00336,PROD-0047,2022-06-16,1,123.78,0.0,7.7,Credit Card,In-Store,STORE-010
STG-0000391,TXN-0000267,1,CUST-00258,PROD-0090,2022-01-01,1,19.08,1.91,1.5,Apple Pay,In-Store,STORE-005
STG-0000392,TXN-0000268,1,CUST-00491,PROD-0060,2022-02-18,4,34.15,20.49,8.64,Debit Card,In-Store,STORE-010
STG-0000393,TXN-0000268,2,CUST-00491,PROD-0056,2022-02-18,3,45.66,0.0,10.26,Debit Card,In-Store,STORE-010
STG-0000394,TXN-0000268,3,CUST-00491,PROD-0005,2022-02-18,1,970.22,194.04,73.72,Debit Card,In-Store,STORE-010
STG-0000395,TXN-0000269,1,CUST-00366,PROD-0042,2024-08-20,3,101.96,61.18,18.83,Apple Pay,In-Store,STORE-008
STG-0000396,TXN-0000270,1,CUST-00065,PROD-0047,2022-03-19,1,119.17,11.92,10.67,Credit Card,Online,
STG-0000397,TXN-0000270,2,CUST-00065,PROD-0049,2022-03-19,5,227.83,113.92,65.14,Credit Card,Online,
STG-0000398,TXN-0000271,1,CUST-00465,PROD-0065,2022-01-18,1,116.29,0.0,8.75,Debit Card,In-Store,STORE-010
STG-0000399,TXN-0000272,1,CUST-00025,PROD-0061,2023-03-03,1,133.29,0.0,8.14,PayPal,Mobile App,
STG-0000400,TXN-0000273,1,CUST-00118,PROD-0069,2022-01-01,2,443.07,88.61,61.16,PayPal,Mobile App,
STG-0000401,TXN-0000274,1,CUST-00341,PROD-0083,2023-04-17,5,38.76,9.69,13.71,Credit Card,In-Store,STORE-005
STG-0000402,TXN-0000275,1,CUST-00207,PROD-0087,2023-11-23,2,18.97,0.0,2.67,Cash,In-Store,STORE-002
STG-0000403,TXN-0000276,1,CUST-00069,PROD-0080,2023-08-16,1,16.27,0.0,1.39,Cash,Online,
STG-0000404,TXN-0000277,1,CUST-00026,PROD-0097,2024-06-01,2,62.93,0.0,8.03,Debit Card,In-Store,STORE-002
STG-0000405,TXN-0000277,2,CUST-00026,PROD-0003,2024-06-01,1,390.15,39.02,32.68,Debit Card,In-Store,STORE-002
STG-0000406,TXN-0000277,3,CUST-00026,PROD-0029,2024-06-01,1,79.75,3.99,6.63,Debit Card,In-Store,STORE-002
STG-0000407,TXN-0000278,1,CUST-00256,PROD-0002,2022-09-05,1,910.01,0.0,66.99,Credit Card,Mobile App,
STG-0000408,TXN-0000279,1,CUST-00053,PROD-0074,2022-06-01,1,144.39,7.22,13.46,Credit Card,In-Store,STORE-004
STG-0000409,TXN-0000279,2,CUST-00053,PROD-0093,2022-06-01,2,26.94,2.69,4.71,Credit Card,In-Store,STORE-004
STG-0000410,TXN-0000279,3,CUST-00053,PROD-0034,2022-06-01,4,51.33,0.0,13.4,Credit Card,In-Store,STORE-004
STG-0000411,TXN-0000280,1,CUST-00161,PROD-0095,2022-03-25,5,11.21,0.0,5.54,Credit Card,Online,
STG-0000412,TXN-0000281,1,CUST-00136,PROD-0010,2023-07-26,2,968.32,96.83,133.01,Credit Card,Online,
STG-0000413,TXN-0000282,1,CUST-00493,PROD-0095,2022-12-01,2,10.96,2.19,1.22,PayPal,In-Store,STORE-002
STG-0000414,TXN-0000283,1,CUST-00397,PROD-0044,2024-09-30,1,161.61,0.0,14.01,Credit Card,Online,
STG-0000415,TXN-0000284,1,CUST-00382,PROD-0018,2022-10-24,1,1288.0,0.0,81.96,Credit Card,Mobile App,
STG-0000416,TXN-0000284,2,CUST-00382,PROD-0057,2022-10-24,4,51.51,30.91,12.94,Credit Card,Mobile App,
STG-0000417,TXN-0000285,1,CUST-00229,PROD-0035,2023-10-20,1,36.25,1.81,2.09,Credit Card,Online,
STG-0000418,TXN-0000286,1,CUST-00092,PROD-0037,2023-08-03,2,72.92,21.88,12.0,Apple Pay,In-Store,STORE-009
STG-0000419,TXN-0000287,1,CUST-00223,PROD-0039,2022-04-29,1,32.6,3.26,2.91,Credit Card,Online,
STG-0000420,TXN-0000287,2,CUST-00223,PROD-0086,2022-04-29,1,22.06,0.0,2.0,Credit Card,Online,
STG-0000421,TXN-0000288,1,CUST-00222,PROD-0062,2023-03-11,1,110.37,5.52,6.64,Debit Card,Online,
STG-0000422,TXN-0000289,1,CUST-00171,PROD-0039,2023-10-11,3,32.62,0.0,7.47,Cash,Online,
